season,week,awayTeam,homeTeam,awayPoints,homePoints,Winner,game_date,day_of_week_name,Month
2024,2,Western Michigan,Ohio State,0.0,56.0,Ohio State,2024-09-07,Saturday,9
2024,2,Stephen F. Austin,North Texas,20.0,35.0,North Texas,2024-09-07,Saturday,9
2024,2,Alcorn State,Vanderbilt,0.0,55.0,Vanderbilt,2024-09-07,Saturday,9
2024,2,Nicholls,LSU,21.0,44.0,LSU,2024-09-07,Saturday,9
2024,2,Houston,Oklahoma,12.0,16.0,Oklahoma,2024-09-07,Saturday,9
2024,2,Long Island University,TCU,0.0,45.0,TCU,2024-09-07,Saturday,9
2024,2,App State,Clemson,20.0,66.0,Clemson,2024-09-07,Saturday,9
2024,2,Portland State,Weber State,16.0,43.0,Weber State,2024-09-07,Saturday,9
2024,2,West Georgia,Abilene Christian,24.0,38.0,Abilene Christian,2024-09-07,Saturday,9
2024,2,Little Rock,Arkansas-Pine Bluff,0.0,73.0,Arkansas-Pine Bluff,2024-09-07,Saturday,9
2024,2,Missouri Western,Fort Hays State,16.0,30.0,Fort Hays State,2024-09-07,Saturday,9
2024,2,Pittsburg St,Missouri Southern State,42.0,17.0,Pittsburg St,2024-09-07,Saturday,9
2024,2,Maine,Montana State,24.0,41.0,Montana State,2024-09-07,Saturday,9
2024,2,Midwestern State,Western Colorado,33.0,38.0,Western Colorado,2024-09-07,Saturday,9
2024,2,St. Olaf,Northwestern (MN),39.0,21.0,St. Olaf,2024-09-07,Saturday,9
2024,2,Western New Mexico,Adams State,39.0,30.0,Western New Mexico,2024-09-07,Saturday,9
2024,2,Washington University (St. Louis),Rhodes College,44.0,20.0,Washington University (St. Louis),2024-09-07,Saturday,9
2024,2,Dakota State University,Nebraska Wesleyan,41.0,25.0,Dakota State University,2024-09-07,Saturday,9
2024,2,UT Permian Basin,CSU Pueblo,23.0,40.0,CSU Pueblo,2024-09-07,Saturday,9
2024,2,Northwest Missouri St,Nebraska-Kearney,14.0,21.0,Nebraska-Kearney,2024-09-07,Saturday,9
2024,2,Langston University,Central Oklahoma,0.0,72.0,Central Oklahoma,2024-09-07,Saturday,9
2024,2,McMurry,Southwestern University,20.0,24.0,Southwestern University,2024-09-07,Saturday,9
2024,2,Sul Ross State,Eastern New Mexico,17.0,36.0,Eastern New Mexico,2024-09-07,Saturday,9
2024,2,Hendrix College,CENTENARY,43.0,20.0,Hendrix College,2024-09-07,Saturday,9
2024,2,Wartburg,Monmouth (IL),38.0,24.0,Wartburg,2024-09-07,Saturday,9
2024,2,Southern Utah,UTEP,27.0,24.0,Southern Utah,2024-09-07,Saturday,9
2024,2,Northern Arizona,Arizona,10.0,22.0,Arizona,2024-09-07,Saturday,9
2024,2,Simpson University (Ca),Pacific Lutheran,0.0,43.0,Pacific Lutheran,2024-09-07,Saturday,9
2024,2,Texas Tech,Washington State,16.0,37.0,Washington State,2024-09-07,Saturday,9
2024,2,Pacific (OR),Chapman,23.0,43.0,Chapman,2024-09-07,Saturday,9
2024,2,Sacramento State,Fresno State,30.0,46.0,Fresno State,2024-09-07,Saturday,9
2024,2,East Texas A&M,UC Davis,22.0,36.0,UC Davis,2024-09-07,Saturday,9
2024,2,Boise State,Oregon,34.0,37.0,Oregon,2024-09-07,Saturday,9
2024,2,Liberty,New Mexico State,30.0,24.0,Liberty,2024-09-07,Saturday,9
2024,2,Mississippi State,Arizona State,23.0,30.0,Arizona State,2024-09-07,Saturday,9
2024,2,Oregon State,San Diego State,21.0,0.0,Oregon State,2024-09-07,Saturday,9
2024,2,Utah State,USC,0.0,48.0,USC,2024-09-07,Saturday,9
2024,2,NEWBERG,Redlands,17.0,3.0,NEWBERG,2024-09-08,Sunday,9
2024,3,Ouachita Baptist,Northwestern Oklahoma State,56.0,2.0,Ouachita Baptist,2024-09-12,Thursday,9
2024,3,Northwestern State,South Alabama,10.0,87.0,South Alabama,2024-09-12,Thursday,9
2024,3,Arizona State,Texas State,31.0,28.0,Arizona State,2024-09-12,Thursday,9
2024,3,Carson-Newman College,West Virginia State,56.0,25.0,Carson-Newman College,2024-09-13,Friday,9
2024,3,Rensselaer,Wilkes,32.0,25.0,Rensselaer,2024-09-13,Friday,9
2024,3,American International,Southern Connecticut State,21.0,35.0,Southern Connecticut State,2024-09-13,Friday,9
2024,3,Mount St. Joseph,Hiram College,28.0,7.0,Mount St. Joseph,2024-09-13,Friday,9
2024,3,Western Connecticut St,Mass Maritime,44.0,6.0,Western Connecticut St,2024-09-13,Friday,9
2024,3,New Haven,Pace,47.0,17.0,New Haven,2024-09-13,Friday,9
2024,3,St. Lawrence,Norwich,20.0,9.0,St. Lawrence,2024-09-13,Friday,9
2024,3,Biddeford,Worcester Polytechnic Institute,13.0,31.0,Worcester Polytechnic Institute,2024-09-13,Friday,9
2024,3,UNLV,Kansas,23.0,20.0,UNLV,2024-09-13,Friday,9
2024,3,Arizona,Kansas State,7.0,31.0,Kansas State,2024-09-13,Friday,9
2024,3,Hobart College,Randolph-Macon,7.0,14.0,Randolph-Macon,2024-09-14,Saturday,9
2024,3,Lehigh,Long Island University,20.0,17.0,Lehigh,2024-09-14,Saturday,9
2024,3,Mercyhurst,Robert Morris,28.0,55.0,Robert Morris,2024-09-14,Saturday,9
2024,3,North Greenville,The Citadel,0.0,54.0,The Citadel,2024-09-14,Saturday,9
2024,3,Central Connecticut,St. Francis (PA),27.0,20.0,Central Connecticut,2024-09-14,Saturday,9
2024,3,Cincinnati,Miami (OH),27.0,16.0,Cincinnati,2024-09-14,Saturday,9
2024,3,Lycoming,Cortland,7.0,70.0,Cortland,2024-09-14,Saturday,9
2024,3,UMass Dartmouth,Fitchburg State,73.0,7.0,UMass Dartmouth,2024-09-14,Saturday,9
2024,3,Hillsdale,Michigan Tech,6.0,21.0,Michigan Tech,2024-09-14,Saturday,9
2024,3,Hardin-Simmons,Curry College,73.0,21.0,Hardin-Simmons,2024-09-14,Saturday,9
2024,3,PennWest California,West Chester,38.0,28.0,PennWest California,2024-09-14,Saturday,9
2024,3,Albright,FDU-Florham,7.0,35.0,FDU-Florham,2024-09-14,Saturday,9
2024,3,Edinboro University,Kutztown University,0.0,26.0,Kutztown University,2024-09-14,Saturday,9
2024,3,Memphis,Florida State,20.0,12.0,Memphis,2024-09-14,Saturday,9
2024,3,Oklahoma State,Tulsa,45.0,10.0,Oklahoma State,2024-09-14,Saturday,9
2024,3,Louisiana Tech,NC State,20.0,30.0,NC State,2024-09-14,Saturday,9
2024,3,North Texas,Texas Tech,21.0,66.0,Texas Tech,2024-09-14,Saturday,9
2024,3,Arkansas State,Michigan,18.0,28.0,Michigan,2024-09-14,Saturday,9
2024,3,Coast Guard,Anna Maria College,52.0,45.0,Coast Guard,2024-09-14,Saturday,9
2024,3,LSU,South Carolina,36.0,33.0,LSU,2024-09-14,Saturday,9
2024,3,Davenport,Bowie State,17.0,14.0,Davenport,2024-09-14,Saturday,9
2024,3,Maine Maritime,Nichols College,12.0,63.0,Nichols College,2024-09-14,Saturday,9
2024,3,Averett,Greensboro College,27.0,20.0,Averett,2024-09-14,Saturday,9
2024,3,Central Michigan,Illinois,9.0,30.0,Illinois,2024-09-14,Saturday,9
2024,3,Plymouth State,Worcester St,21.0,27.0,Worcester St,2024-09-14,Saturday,9
2024,3,Slippery Rock,Shepherd,20.0,10.0,Slippery Rock,2024-09-14,Saturday,9
2024,3,Widener,Eastern University,27.0,13.0,Widener,2024-09-14,Saturday,9
2024,3,Otterbein,Muskingum University,7.0,24.0,Muskingum University,2024-09-14,Saturday,9
2024,3,Merchant Marine Academy,Gallaudet,55.0,7.0,Merchant Marine Academy,2024-09-14,Saturday,9
2024,3,Alabama,Wisconsin,42.0,10.0,Alabama,2024-09-14,Saturday,9
2024,3,Hilbert College,Buffalo State,6.0,42.0,Buffalo State,2024-09-14,Saturday,9
2024,3,Marist,Lafayette,14.0,56.0,Lafayette,2024-09-14,Saturday,9
2024,3,Boston College,Missouri,21.0,27.0,Missouri,2024-09-14,Saturday,9
2024,3,Clark Atlanta,Florida Memorial University,28.0,28.0,Tie,2024-09-14,Saturday,9
2024,3,Massachusetts,Buffalo,3.0,34.0,Buffalo,2024-09-14,Saturday,9
2024,3,Ursinus,Kean,31.0,17.0,Ursinus,2024-09-14,Saturday,9
2024,3,Anderson (IN),Oberlin,20.0,6.0,Anderson (IN),2024-09-14,Saturday,9
2024,3,Bluffton,Albion,21.0,56.0,Albion,2024-09-14,Saturday,9
2024,3,Wooster,Olivet College,23.0,27.0,Olivet College,2024-09-14,Saturday,9
2024,3,Geneva,Carnegie Mellon,7.0,41.0,Carnegie Mellon,2024-09-14,Saturday,9
2024,3,Assumption,Franklin Pierce,27.0,7.0,Assumption,2024-09-14,Saturday,9
2024,3,Calvin University,Concordia-Wisconsin,24.0,34.0,Concordia-Wisconsin,2024-09-14,Saturday,9
2024,3,McDaniel College,Rowan,20.0,30.0,Rowan,2024-09-14,Saturday,9
2024,3,Colby College,Trinity (CT),7.0,17.0,Trinity (CT),2024-09-14,Saturday,9
2024,3,Tiffin,Lenoir-Rhyne,17.0,38.0,Lenoir-Rhyne,2024-09-14,Saturday,9
2024,3,Salve Regina,Western New England,27.0,45.0,Western New England,2024-09-14,Saturday,9
2024,3,Misericordia,Kings College (PA),14.0,41.0,Kings College (PA),2024-09-14,Saturday,9
2024,3,Utica,Moravian,13.0,18.0,Moravian,2024-09-14,Saturday,9
2024,3,Bentley,St. Anselm,3.0,0.0,Bentley,2024-09-14,Saturday,9
2024,3,Alma,Denison University,38.0,30.0,Alma,2024-09-14,Saturday,9
2024,3,Kentucky State,Fort Valley State,0.0,42.0,Fort Valley State,2024-09-14,Saturday,9
2024,3,Capital,Catholic,20.0,38.0,Catholic,2024-09-14,Saturday,9
2024,3,Stony Brook,Fordham,27.0,21.0,Stony Brook,2024-09-14,Saturday,9
2024,3,Western Illinois,Illinois State,34.0,51.0,Illinois State,2024-09-14,Saturday,9
2024,3,Virginia University Of Lynchburg,Presbyterian,0.0,52.0,Presbyterian,2024-09-14,Saturday,9
2024,3,Saint Vincent,Allegheny,41.0,20.0,Saint Vincent,2024-09-14,Saturday,9
2024,3,Bluefield State,Emory & Henry College,13.0,40.0,Emory & Henry College,2024-09-14,Saturday,9
2024,3,Elizabeth City State,ERSKINE,20.0,0.0,Elizabeth City State,2024-09-14,Saturday,9
2024,3,Hartwick,Keystone,26.0,51.0,Keystone,2024-09-14,Saturday,9
2024,3,Delaware,North Carolina A&T,42.0,13.0,Delaware,2024-09-14,Saturday,9
2024,3,Georgetown,Sacred Heart,14.0,40.0,Sacred Heart,2024-09-14,Saturday,9
2024,3,Lincoln (PA),Johnson C Smith,6.0,52.0,Johnson C Smith,2024-09-14,Saturday,9
2024,3,Webber International,Shorter,0.0,0.0,Tie,2024-09-14,Saturday,9
2024,3,Saginaw Valley State,Northwood (MI),7.0,10.0,Northwood (MI),2024-09-14,Saturday,9
2024,3,Frostburg State,West Liberty,57.0,23.0,Frostburg State,2024-09-14,Saturday,9
2024,3,Reading,Delaware Valley,7.0,42.0,Delaware Valley,2024-09-14,Saturday,9
2024,3,Stevenson,Lebanon Valley,7.0,37.0,Lebanon Valley,2024-09-14,Saturday,9
2024,3,Findlay,Wayne State (MI),42.0,30.0,Findlay,2024-09-14,Saturday,9
2024,3,Dickinson (PA),William Paterson,24.0,0.0,Dickinson (PA),2024-09-14,Saturday,9
2024,3,Springfield,Husson,76.0,7.0,Springfield,2024-09-14,Saturday,9
2024,3,Juniata College,Alfred University,28.0,64.0,Alfred University,2024-09-14,Saturday,9
2024,3,Franklin,Hope College,6.0,48.0,Hope College,2024-09-14,Saturday,9
2024,3,Brockport,Susquehanna,21.0,27.0,Susquehanna,2024-09-14,Saturday,9
2024,3,Endicott College,Ithaca College,13.0,7.0,Endicott College,2024-09-14,Saturday,9
2024,3,Castleton,Framingham State,32.0,13.0,Castleton,2024-09-14,Saturday,9
2024,3,Kenyon,Kalamazoo,7.0,28.0,Kalamazoo,2024-09-14,Saturday,9
2024,3,Hampden-Sydney,Brevard College,51.0,30.0,Hampden-Sydney,2024-09-14,Saturday,9
2024,3,Clarion,Shippensburg,21.0,24.0,Shippensburg,2024-09-14,Saturday,9
2024,3,Depauw,Berry College,33.0,0.0,Depauw,2024-09-14,Saturday,9
2024,3,Bates,Amherst,7.0,19.0,Amherst,2024-09-14,Saturday,9
2024,3,Wesleyan University (CT),Middlebury,43.0,7.0,Wesleyan University (CT),2024-09-14,Saturday,9
2024,3,Waynesburg,Westminster (PA),10.0,23.0,Westminster (PA),2024-09-14,Saturday,9
2024,3,Hamilton,Williams,7.0,42.0,Williams,2024-09-14,Saturday,9
2024,3,Baldwin Wallace,Wilmington (OH),42.0,7.0,Baldwin Wallace,2024-09-14,Saturday,9
2024,3,Coe College,Wisconsin-Eau Claire,43.0,41.0,Coe College,2024-09-14,Saturday,9
2024,3,Charleston Southern,Richmond,0.0,38.0,Richmond,2024-09-14,Saturday,9
2024,3,Ohio Wesleyan,Wabash College,13.0,30.0,Wabash College,2024-09-14,Saturday,9
2024,3,Coastal Carolina,Temple,28.0,20.0,Coastal Carolina,2024-09-14,Saturday,9
2024,3,Nebraska Wesleyan,Mayville State,34.0,24.0,Nebraska Wesleyan,2024-09-14,Saturday,9
2024,3,Illinois College,Lake Forest College,35.0,42.0,Lake Forest College,2024-09-14,Saturday,9
2024,3,Cornell College (IA),Lawrence University,31.0,21.0,Cornell College (IA),2024-09-14,Saturday,9
2024,3,Buena Vista,Wisconsin-Lutheran,13.0,44.0,Wisconsin-Lutheran,2024-09-14,Saturday,9
2024,3,Upper Iowa University,South Dakota Mines,10.0,17.0,South Dakota Mines,2024-09-14,Saturday,9
2024,3,Apprentice School,Washington and Lee,28.0,68.0,Washington and Lee,2024-09-14,Saturday,9
2024,3,Holy Cross,Bryant,43.0,22.0,Holy Cross,2024-09-14,Saturday,9
2024,3,Wartburg,Saint John's (MN),13.0,35.0,Saint John's (MN),2024-09-14,Saturday,9
2024,3,Rockford,St. Scholastica,31.0,24.0,Rockford,2024-09-14,Saturday,9
2024,3,University of Mary,Sioux Falls,33.0,35.0,Sioux Falls,2024-09-14,Saturday,9
2024,3,Northern Michigan,Wisconsin-Lacrosse,21.0,35.0,Wisconsin-Lacrosse,2024-09-14,Saturday,9
2024,3,Wayland Baptist,Sul Ross State,51.0,52.0,Sul Ross State,2024-09-14,Saturday,9
2024,3,Seton Hill,Bloomsburg,15.0,14.0,Seton Hill,2024-09-14,Saturday,9
2024,3,Grinnell,Ripon,19.0,23.0,Ripon,2024-09-14,Saturday,9
2024,3,Westminster College (MO),Sewanee,0.0,42.0,Sewanee,2024-09-14,Saturday,9
2024,3,Colorado School Of Mines,Washburn,31.0,28.0,Colorado School Of Mines,2024-09-14,Saturday,9
2024,3,Idaho State,North Dakota,28.0,52.0,North Dakota,2024-09-14,Saturday,9
2024,3,Bridgewater State,Westfield State,17.0,24.0,Westfield State,2024-09-14,Saturday,9
2024,3,Wisconsin-Whitewater,Roosevelt,24.0,14.0,Wisconsin-Whitewater,2024-09-14,Saturday,9
2024,3,Southern Virginia,Bridgewater (VA),0.0,80.0,Bridgewater (VA),2024-09-14,Saturday,9
2024,3,Stetson,Furman,7.0,48.0,Furman,2024-09-14,Saturday,9
2024,3,Black Hills State,St. Thomas (MN),14.0,24.0,St. Thomas (MN),2024-09-14,Saturday,9
2024,3,Wisconsin-Stevens Pt,St. Norbert,24.0,3.0,Wisconsin-Stevens Pt,2024-09-14,Saturday,9
2024,3,Monmouth (IL),Chicago,34.0,21.0,Monmouth (IL),2024-09-14,Saturday,9
2024,3,Luther,St. Olaf,7.0,53.0,St. Olaf,2024-09-14,Saturday,9
2024,3,Duquesne,Youngstown State,28.0,25.0,Duquesne,2024-09-14,Saturday,9
2024,3,Post University,Lake Erie,27.0,28.0,Lake Erie,2024-09-14,Saturday,9
2024,3,Linfield College,Wisconsin-Oshkosh,21.0,28.0,Wisconsin-Oshkosh,2024-09-14,Saturday,9
2024,3,Delta State,Wingate,7.0,21.0,Wingate,2024-09-14,Saturday,9
2024,3,Gettysburg,Montclair State,26.0,27.0,Montclair State,2024-09-14,Saturday,9
2024,3,Central Washington,Colorado Mesa,28.0,12.0,Central Washington,2024-09-14,Saturday,9
2024,3,Southwest Minnesota State,Bemidji State,0.0,33.0,Bemidji State,2024-09-14,Saturday,9
2024,3,UVA Wise,Concord University,28.0,0.0,UVA Wise,2024-09-14,Saturday,9
2024,3,Wagner,Delaware State,30.0,7.0,Wagner,2024-09-14,Saturday,9
2024,3,Morehead State,Montana,2.0,59.0,Montana,2024-09-14,Saturday,9
2024,3,Morehouse College,Howard,21.0,35.0,Howard,2024-09-14,Saturday,9
2024,3,Minnesota State Moorhead,Minnesota Duluth,30.0,29.0,Minnesota State Moorhead,2024-09-14,Saturday,9
2024,3,Franklin & Marshall,College Of New Jersey,13.0,17.0,College Of New Jersey,2024-09-14,Saturday,9
2024,3,Wisconsin-Stout,Dickinson State University,22.0,20.0,Wisconsin-Stout,2024-09-14,Saturday,9
2024,3,Northern State,Minot State,14.0,17.0,Minot State,2024-09-14,Saturday,9
2024,3,Nevada,Minnesota,0.0,27.0,Minnesota,2024-09-14,Saturday,9
2024,3,West Virginia,Pittsburgh,34.0,38.0,Pittsburgh,2024-09-14,Saturday,9
2024,3,Ball State,Miami,0.0,62.0,Miami,2024-09-14,Saturday,9
2024,3,Prairie View A&M,Michigan State,0.0,40.0,Michigan State,2024-09-14,Saturday,9
2024,3,Texas A&M,Florida,33.0,20.0,Texas A&M,2024-09-14,Saturday,9
2024,3,Washington State,Washington,24.0,19.0,Washington State,2024-09-14,Saturday,9
2024,3,Oregon,Oregon State,49.0,14.0,Oregon,2024-09-14,Saturday,9
2024,3,Tulane,Oklahoma,19.0,34.0,Oklahoma,2024-09-14,Saturday,9
2024,3,VMI,Georgia Tech,7.0,59.0,Georgia Tech,2024-09-14,Saturday,9
2024,3,Monmouth,Maine,51.0,22.0,Monmouth,2024-09-14,Saturday,9
2024,3,Morgan State,Ohio,6.0,21.0,Ohio,2024-09-14,Saturday,9
2024,3,Manchester,Concordia University Chicago,27.0,28.0,Concordia University Chicago,2024-09-14,Saturday,9
2024,3,Towson,Villanova,13.0,14.0,Villanova,2024-09-14,Saturday,9
2024,3,Notre Dame,Purdue,66.0,7.0,Notre Dame,2024-09-14,Saturday,9
2024,3,Southwestern University,Puget Sound,47.0,19.0,Southwestern University,2024-09-14,Saturday,9
2024,3,SUNY Maritime,Union (NY),15.0,18.0,Union (NY),2024-09-14,Saturday,9
2024,3,Muhlenberg,Salisbury,38.0,59.0,Salisbury,2024-09-14,Saturday,9
2024,3,App State,East Carolina,21.0,19.0,App State,2024-09-14,Saturday,9
2024,3,Phoenix,Fort Lewis,12.0,17.0,Fort Lewis,2024-09-14,Saturday,9
2024,3,Troy,Iowa,21.0,38.0,Iowa,2024-09-14,Saturday,9
2024,3,Eastern Oregon,Whitworth,19.0,31.0,Whitworth,2024-09-14,Saturday,9
2024,3,Concordia Moorhead,Pacific Lutheran,31.0,3.0,Concordia Moorhead,2024-09-14,Saturday,9
2024,3,Central College,California Lutheran University,35.0,10.0,Central College,2024-09-14,Saturday,9
2024,3,Abilene Christian,Northern Colorado,24.0,22.0,Abilene Christian,2024-09-14,Saturday,9
2024,3,UAlbany,Idaho,13.0,41.0,Idaho,2024-09-14,Saturday,9
2024,3,South Dakota,Portland State,0.0,0.0,Tie,2024-09-14,Saturday,9
2024,3,Hampton,Norfolk State,37.0,7.0,Hampton,2024-09-14,Saturday,9
2024,3,UAB,Arkansas,27.0,37.0,Arkansas,2024-09-14,Saturday,9
2024,3,Utah,Utah State,38.0,21.0,Utah,2024-09-14,Saturday,9
2024,3,Edward Waters,Alcorn State,7.0,38.0,Alcorn State,2024-09-14,Saturday,9
2024,3,Johns Hopkins University,Christopher Newport,14.0,3.0,Johns Hopkins University,2024-09-14,Saturday,9
2024,3,North Dakota State,East Tennessee State,38.0,35.0,North Dakota State,2024-09-14,Saturday,9
2024,3,Virginia Tech,Old Dominion,37.0,17.0,Virginia Tech,2024-09-14,Saturday,9
2024,3,Lagrange College,Anderson (Sc),14.0,44.0,Anderson (Sc),2024-09-14,Saturday,9
2024,3,Catawba,Shaw,37.0,28.0,Catawba,2024-09-14,Saturday,9
2024,3,Ashland,Ferris State,3.0,43.0,Ferris State,2024-09-14,Saturday,9
2024,3,Truman State,Indianapolis,34.0,41.0,Indianapolis,2024-09-14,Saturday,9
2024,3,Wilson,Chowan,24.0,20.0,Wilson,2024-09-14,Saturday,9
2024,3,Ohio Dominican,Winston-Salem,13.0,19.0,Winston-Salem,2024-09-14,Saturday,9
2024,3,Allen,Livingstone,21.0,23.0,Livingstone,2024-09-14,Saturday,9
2024,3,Lane College,Benedict College,32.0,27.0,Lane College,2024-09-14,Saturday,9
2024,3,Gardner-Webb,Charlotte,26.0,27.0,Charlotte,2024-09-14,Saturday,9
2024,3,Colgate,Akron,20.0,31.0,Akron,2024-09-14,Saturday,9
2024,3,Ferrum,North Carolina Wesleyan,28.0,24.0,Ferrum,2024-09-14,Saturday,9
2024,3,Bowdoin,Tufts,21.0,23.0,Tufts,2024-09-14,Saturday,9
2024,3,North Carolina Central,North Carolina,10.0,45.0,North Carolina,2024-09-14,Saturday,9
2024,3,Central State (OH),Savannah St,10.0,3.0,Central State (OH),2024-09-14,Saturday,9
2024,3,Mercer,Chattanooga,10.0,3.0,Mercer,2024-09-14,Saturday,9
2024,3,Western Carolina,Elon,24.0,17.0,Western Carolina,2024-09-14,Saturday,9
2024,3,William & Mary,Wofford,28.0,21.0,William & Mary,2024-09-14,Saturday,9
2024,3,Dayton,Indiana State,13.0,24.0,Indiana State,2024-09-14,Saturday,9
2024,3,Florida International,Florida Atlantic,20.0,38.0,Florida Atlantic,2024-09-14,Saturday,9
2024,3,UTEP,Liberty,10.0,28.0,Liberty,2024-09-14,Saturday,9
2024,3,Campbell,Rhode Island,9.0,21.0,Rhode Island,2024-09-14,Saturday,9
2024,3,South Carolina State,Georgia Southern,14.0,42.0,Georgia Southern,2024-09-14,Saturday,9
2024,3,Stonehill,New Hampshire,6.0,45.0,New Hampshire,2024-09-14,Saturday,9
2024,3,UConn,Duke,21.0,26.0,Duke,2024-09-14,Saturday,9
2024,3,Indiana-Pennsylvania,Lock Haven University,20.0,17.0,Indiana-Pennsylvania,2024-09-14,Saturday,9
2024,3,West Georgia,Eastern Kentucky,7.0,26.0,Eastern Kentucky,2024-09-14,Saturday,9
2024,3,Merrimack,Bucknell,31.0,21.0,Merrimack,2024-09-14,Saturday,9
2024,3,Hanover College,Butler,0.0,53.0,Butler,2024-09-14,Saturday,9
2024,3,Defiance College,University Of St Francis IN,36.0,64.0,University Of St Francis IN,2024-09-14,Saturday,9
2024,3,Gannon,East Stroudsburg University,7.0,24.0,East Stroudsburg University,2024-09-14,Saturday,9
2024,3,Ole Miss,Wake Forest,40.0,6.0,Ole Miss,2024-09-14,Saturday,9
2024,3,Bethune-Cookman,Western Michigan,31.0,59.0,Western Michigan,2024-09-14,Saturday,9
2024,3,Wheeling,West Virginia Wesleyan,52.0,14.0,Wheeling,2024-09-14,Saturday,9
2024,3,Weber State,Lamar,16.0,17.0,Lamar,2024-09-14,Saturday,9
2024,3,North Alabama,UT Martin,28.0,43.0,UT Martin,2024-09-14,Saturday,9
2024,3,Eastern New Mexico,Angelo State,20.0,26.0,Angelo State,2024-09-14,Saturday,9
2024,3,Point University,Davidson,12.0,42.0,Davidson,2024-09-14,Saturday,9
2024,3,Washington & Jefferson,Thiel,58.0,7.0,Washington & Jefferson,2024-09-14,Saturday,9
2024,3,Minnesota State Mankato,Wayne State (NE),35.0,28.0,Minnesota State Mankato,2024-09-14,Saturday,9
2024,3,Trinity University TX,Belhaven,55.0,10.0,Trinity University TX,2024-09-14,Saturday,9
2024,3,Arkansas-Pine Bluff,Tennessee State,28.0,41.0,Tennessee State,2024-09-14,Saturday,9
2024,3,Crown College,Simpson College (IA),7.0,39.0,Simpson College (IA),2024-09-14,Saturday,9
2024,3,Greenville,Eureka College,27.0,7.0,Greenville,2024-09-14,Saturday,9
2024,3,Methodist,Guilford College,12.0,14.0,Guilford College,2024-09-14,Saturday,9
2024,3,Arkansas Tech,Southern Nazarene,26.0,6.0,Arkansas Tech,2024-09-14,Saturday,9
2024,3,Eastern Washington,SE Louisiana,24.0,28.0,SE Louisiana,2024-09-14,Saturday,9
2024,3,Austin Peay,Central Arkansas,17.0,45.0,Central Arkansas,2024-09-14,Saturday,9
2024,3,Lindenwood,Missouri State,14.0,28.0,Missouri State,2024-09-14,Saturday,9
2024,3,Bethany (WV),Case Western Reserve,6.0,64.0,Case Western Reserve,2024-09-14,Saturday,9
2024,3,UTSA,Texas,7.0,56.0,Texas,2024-09-14,Saturday,9
2024,3,Georgetown College Kentucky,Alabama A&M,16.0,24.0,Alabama A&M,2024-09-14,Saturday,9
2024,3,Adams State,UT Permian Basin,14.0,67.0,UT Permian Basin,2024-09-14,Saturday,9
2024,3,Limestone,West Alabama,14.0,33.0,West Alabama,2024-09-14,Saturday,9
2024,3,Jacksonville State,Eastern Michigan,34.0,37.0,Eastern Michigan,2024-09-14,Saturday,9
2024,3,Vanderbilt,Georgia State,32.0,36.0,Georgia State,2024-09-14,Saturday,9
2024,3,Hawai'i,Sam Houston,13.0,31.0,Sam Houston,2024-09-14,Saturday,9
2024,3,Howard Payne,Southwestern Assemblies Of God,27.0,29.0,Southwestern Assemblies Of God,2024-09-14,Saturday,9
2024,3,Grambling,East Texas A&M,35.0,28.0,Grambling,2024-09-14,Saturday,9
2024,3,Kentucky Christian,Thomas More College,0.0,50.0,Thomas More College,2024-09-14,Saturday,9
2024,3,Mississippi Valley State,Murray State,8.0,59.0,Murray State,2024-09-14,Saturday,9
2024,3,Alabama State,Samford,7.0,12.0,Samford,2024-09-14,Saturday,9
2024,3,Maryville College (TN),Centre College Kentucky,14.0,17.0,Centre College Kentucky,2024-09-14,Saturday,9
2024,3,Texas A&M-Kingsville,Mississippi College,27.0,7.0,Texas A&M-Kingsville,2024-09-14,Saturday,9
2024,3,South Florida,Southern Miss,49.0,24.0,South Florida,2024-09-14,Saturday,9
2024,3,University of Rochester (NY),Alfred State,28.0,0.0,University of Rochester (NY),2024-09-14,Saturday,9
2024,3,Rhodes College,Austin,49.0,13.0,Rhodes College,2024-09-14,Saturday,9
2024,3,LYONCOLL,McMurry,6.0,48.0,McMurry,2024-09-14,Saturday,9
2024,3,CENTENARY,Texas Lutheran,8.0,31.0,Texas Lutheran,2024-09-14,Saturday,9
2024,3,North Central College,Aurora,48.0,21.0,North Central College,2024-09-14,Saturday,9
2024,3,Trine University,Rose-Hulman,39.0,33.0,Trine University,2024-09-14,Saturday,9
2024,3,Madonna University (Mich.),Adrian,20.0,38.0,Adrian,2024-09-14,Saturday,9
2024,3,Bethel (MN),Northwestern (MN),49.0,3.0,Bethel (MN),2024-09-14,Saturday,9
2024,3,Lewis & Clark College,Pacific (OR),24.0,34.0,Pacific (OR),2024-09-14,Saturday,9
2024,3,Missouri Southern State,Missouri Western,27.0,35.0,Missouri Western,2024-09-14,Saturday,9
2024,3,Fort Hays State,Northwest Missouri St,20.0,32.0,Northwest Missouri St,2024-09-14,Saturday,9
2024,3,Keiser (Fl),Newberry,21.0,16.0,Keiser (Fl),2024-09-14,Saturday,9
2024,3,Minnesota Morris,Hamline University,20.0,25.0,Hamline University,2024-09-14,Saturday,9
2024,3,Arkansas-Monticello,Southwestern Oklahoma State,39.0,28.0,Arkansas-Monticello,2024-09-14,Saturday,9
2024,3,East Central (OK),Southern Arkansas,20.0,28.0,Southern Arkansas,2024-09-14,Saturday,9
